customer_id,first_name,last_name,email,signup_date,region,acquisition_cahnnel,is_active
1909,Hayden,Brown,hayden.brown1540@realemail.com,2022-09-06,EU,Paid Social,true
1910,Casey,Davis,casey.davis4078@realemail.com,2021-07-27,AU,Organic Search,true
1911,Cameron,Miller,cameron.miller4659@realemail.com,2021-05-10,EU,Email,true
1912,Quinn,Williams,quinn.williams0406@realemail.com,2022-09-07,AU,Direct,true
1913,Jordan,Miller,jordan.miller0502@realemail.com,2023-10-06,US,Referral,true
1914,Elliot,Johnson,elliot.johnson4144@realemail.com,2020-10-14,AU,Paid Social,false
1915,Jordan,Gonzalez,jordan.gonzalez3431@realemail.com,2020-09-19,CA,Direct,false
1916,Alex,Miller,alex.miller0683@realemail.com,2023-12-01,UK,Referral,true
1917,Jordan,Jones,jordan.jones2787@realemail.com,2023-11-13,IN,Organic Search,true
1918,Casey,Smith,casey.smith3756@realemail.com,2023-10-29,UK,Organic Search,false
1919,Cameron,Brown,cameron.brown5374@realemail.com,2020-10-13,US,Email,false
1920,Casey,Gonzalez,casey.gonzalez3353@realemail.com,2024-01-27,AU,Direct,true
1921,Jamie,Taylor,jamie.taylor1149@realemail.com,2024-07-31,CA,Referral,true
1922,Morgan,Wilson,morgan.wilson1064@realemail.com,2020-08-05,EU,Email,true
1923,Sage,Anderson,sage.anderson4603@realemail.com,2020-02-14,UK,Paid Social,true
1924,Elliot,Garcia,elliot.garcia9522@realemail.com,2020-01-18,AU,Referral,true
1925,Quinn,Wilson,quinn.wilson2121@realemail.com,2020-10-09,IN,Influencer,true
1926,Kai,Brown,kai.brown2649@realemail.com,2022-04-06,UK,Influencer,false
1927,Drew,Rodriguez,drew.rodriguez8219@realemail.com,2023-09-24,UK,Organic Search,false
1928,Logan,Taylor,logan.taylor6325@realemail.com,2021-08-27,EU,Paid Social,true
1929,Elliot,Davis,elliot.davis5032@realemail.com,2024-10-10,EU,Paid Social,false
1930,Kai,Martinez,kai.martinez7744@realemail.com,2022-12-13,IN,Email,true
1931,Hayden,Thomas,hayden.thomas4152@realemail.com,2024-01-27,AU,Email,true
1932,Morgan,Jackson,morgan.jackson7935@realemail.com,2020-10-08,CA,Direct,false
1933,Avery,Martin,avery.martin7678@realemail.com,2024-10-01,IN,Direct,false
1934,Hayden,Thomas,hayden.thomas3426@realemail.com,2020-06-04,CA,Organic Search,false
1935,Avery,Lopez,avery.lopez8147@realemail.com,2024-06-27,US,Referral,true
1936,Skyler,Miller,skyler.miller6687@realemail.com,2021-11-06,IN,Referral,true
1937,Drew,Brown,drew.brown8355@realemail.com,2020-07-05,IN,Organic Search,true
1938,Jamie,Smith,jamie.smith6702@realemail.com,2022-12-02,US,Email,true
1939,Jesse,Wilson,jesse.wilson1199@realemail.com,2022-07-13,AU,Paid Social,true
1940,Kai,Gonzalez,kai.gonzalez9029@realemail.com,2020-08-02,US,Direct,true
1941,Riley,Jones,riley.jones0308@realemail.com,2024-11-01,AU,Organic Search,true
1942,Jordan,Wilson,jordan.wilson5122@realemail.com,2024-01-14,UK,Organic Search,false
1943,Hayden,Moore,hayden.moore1990@realemail.com,2020-09-24,EU,Direct,true
1944,Cameron,Rodriguez,cameron.rodriguez4308@realemail.com,2020-07-29,CA,Direct,false
1945,Morgan,Garcia,morgan.garcia3750@realemail.com,2023-03-06,AU,Referral,true
1946,Morgan,Lopez,morgan.lopez0855@realemail.com,2021-02-15,US,Referral,true
1947,Rowan,Miller,rowan.miller4662@realemail.com,2024-01-05,EU,Referral,false
1948,Avery,Brown,avery.brown4202@realemail.com,2023-05-28,CA,Paid Social,true
1949,Riley,Rodriguez,riley.rodriguez3012@realemail.com,2022-09-05,CA,Referral,false
1950,Casey,Wilson,casey.wilson8453@realemail.com,2022-01-16,IN,Organic Search,false
1951,Morgan,Johnson,morgan.johnson0263@realemail.com,2020-12-31,IN,Paid Social,true
1952,Riley,Rodriguez,riley.rodriguez7662@realemail.com,2022-11-03,US,Paid Social,true
1953,Taylor,Hernandez,taylor.hernandez6893@realemail.com,2024-10-13,UK,Direct,true
1954,Rowan,Garcia,rowan.garcia7279@realemail.com,2023-12-28,UK,Referral,true
1955,Elliot,Davis,elliot.davis2185@realemail.com,2021-12-20,IN,Direct,true
1956,Alex,Miller,alex.miller3930@realemail.com,2023-06-11,IN,Influencer,true
1957,Sam,Brown,sam.brown6310@realemail.com,2020-08-05,CA,Referral,true
1958,Rowan,Johnson,rowan.johnson0285@realemail.com,2020-07-13,US,Email,true
1959,Elliot,Rodriguez,elliot.rodriguez4048@realemail.com,2020-05-23,AU,Influencer,false
1960,Skyler,Williams,skyler.williams6694@realemail.com,2022-04-27,US,Paid Social,true
1961,Elliot,Moore,elliot.moore1140@realemail.com,2020-09-07,EU,Referral,true
1962,Casey,Wilson,casey.wilson9742@realemail.com,2023-01-11,US,Organic Search,true
1963,Sam,Gonzalez,sam.gonzalez6500@realemail.com,2021-02-24,IN,Influencer,true
1964,Elliot,Williams,elliot.williams9124@realemail.com,2020-05-30,US,Paid Social,true
1965,Kai,Johnson,kai.johnson0163@realemail.com,2024-09-28,US,Paid Social,true
1966,Logan,Brown,logan.brown6238@realemail.com,2021-06-04,CA,Organic Search,false
1967,Rowan,Jackson,rowan.jackson0654@realemail.com,2023-11-16,EU,Direct,true
1968,Logan,Davis,logan.davis2696@realemail.com,2021-12-09,US,Email,true
1969,Jamie,Martinez,jamie.martinez9500@realemail.com,2024-08-25,IN,Organic Search,false
1970,Cameron,Lopez,cameron.lopez2348@realemail.com,2024-01-06,CA,Direct,true
1971,Elliot,Garcia,elliot.garcia6014@realemail.com,2021-04-16,US,Organic Search,true
1972,Sage,Gonzalez,sage.gonzalez8557@realemail.com,2024-05-20,CA,Email,true
1973,Taylor,Moore,taylor.moore8280@realemail.com,2020-01-14,US,Paid Social,true
1974,Rowan,Martin,rowan.martin0576@realemail.com,2021-10-24,US,Referral,false
1975,Rowan,Davis,rowan.davis9103@realemail.com,2024-11-24,AU,Email,false
1976,Elliot,Miller,elliot.miller2902@realemail.com,2023-12-12,UK,Organic Search,true
1977,Jamie,Wilson,jamie.wilson9054@realemail.com,2024-02-28,CA,Email,true
1978,Skyler,Anderson,skyler.anderson2173@realemail.com,2024-12-19,US,Direct,true
1979,Jamie,Lopez,jamie.lopez2601@realemail.com,2022-08-27,UK,Paid Social,false
1980,Hayden,Garcia,hayden.garcia6022@realemail.com,2024-04-18,EU,Direct,true
1981,Morgan,Martin,morgan.martin3249@realemail.com,2022-10-10,UK,Email,false
1982,Taylor,Anderson,taylor.anderson4813@realemail.com,2024-12-20,CA,Influencer,true
1983,Quinn,Hernandez,quinn.hernandez4481@realemail.com,2020-06-15,UK,Influencer,true
1984,Jamie,Wilson,jamie.wilson2146@realemail.com,2024-01-28,AU,Direct,true
1985,Sam,Taylor,sam.taylor1564@realemail.com,2022-11-27,CA,Organic Search,true
1986,Elliot,Lopez,elliot.lopez7567@realemail.com,2023-02-08,IN,Email,true
1987,Jordan,Hernandez,jordan.hernandez1692@realemail.com,2020-05-13,UK,Organic Search,false
1988,Casey,Wilson,casey.wilson0409@realemail.com,2020-04-05,EU,Email,true
1989,Logan,Miller,logan.miller5232@realemail.com,2024-08-03,UK,Referral,true
1990,Jesse,Miller,jesse.miller6708@realemail.com,2023-06-23,EU,Email,false
1991,Logan,Miller,logan.miller3442@realemail.com,2024-10-09,AU,Paid Social,true
1992,Alex,Taylor,alex.taylor2705@realemail.com,2021-10-23,CA,Email,false
1993,Quinn,Jones,quinn.jones4870@realemail.com,2022-03-15,AU,Influencer,false
1994,Sage,Brown,sage.brown8762@realemail.com,2022-04-10,US,Organic Search,true
1995,Sam,Garcia,sam.garcia4783@realemail.com,2022-09-29,AU,Email,true
1996,Rowan,Martin,rowan.martin4213@realemail.com,2023-07-25,AU,Direct,true
1997,Jamie,Anderson,jamie.anderson1126@realemail.com,2021-10-17,IN,Email,true
1998,Cameron,Davis,cameron.davis6947@realemail.com,2024-02-13,AU,Referral,false
1999,Jordan,Thomas,jordan.thomas5095@realemail.com,2021-07-02,CA,Direct,true
2000,Hayden,Johnson,hayden.johnson3860@realemail.com,2023-01-06,IN,Organic Search,true
